v_ID,v_Frame_output,v_Vel_output,Frame_ID,v_Vel,v_Acc,Space_Headway,Time_Headway
472,2172,23.7,2171,20.91,-6.95,44.09,2.11
475,2172,24.98,2171,23.42,2.1,37.01,1.58
468,2172,20.37,2171,20.0,0.0,83.97,4.2
475,2173,24.89,2172,23.7,4.14,36.72,1.55
468,2173,20.06,2172,19.99,0.0,83.49,4.18
472,2173,23.94,2172,20.37,-4.33,44.05,2.16
468,2174,19.97,2173,19.99,0.0,82.99,4.15
475,2174,24.59,2173,23.94,1.62,36.31,1.52
472,2174,23.8,2173,20.06,-1.57,44.06,2.2
468,2175,19.98,2174,19.99,0.0,82.49,4.13
475,2175,24.05,2174,23.8,-4.13,35.86,1.51
472,2175,23.13,2174,19.97,0.1,44.07,2.21
468,2176,20.0,2175,20.01,0.26,81.99,4.1
475,2176,23.29,2175,23.13,-9.78,35.45,1.53
472,2176,22.1,2175,19.98,0.28,44.07,2.21
472,2177,21.19,2176,20.0,0.0,44.07,2.2
468,2177,20.0,2176,20.03,0.12,81.49,4.07
475,2177,22.46,2176,22.1,-11.2,35.18,1.59
472,2178,20.79,2177,20.0,0.0,44.09,2.2
468,2178,20.0,2177,19.9,-1.98,80.97,4.07
475,2178,21.62,2177,21.19,-7.72,35.05,1.65
468,2179,20.0,2178,19.47,-6.24,80.45,4.13
475,2179,20.91,2178,20.79,-0.65,35.01,1.68
472,2179,20.91,2178,20.0,0.0,44.1,2.2
468,2180,20.0,2179,18.64,-10.8,80.0,4.29
472,2180,21.19,2179,20.0,0.0,44.05,2.2
475,2180,20.48,2179,20.91,4.18,34.97,1.67
468,2181,20.0,2180,17.57,-11.2,79.72,4.54
475,2181,20.36,2180,21.19,2.85,34.86,1.64
472,2181,21.21,2180,20.0,0.0,43.86,2.19
468,2182,19.76,2181,16.73,-6.56,79.65,4.76
475,2182,20.45,2181,21.21,-2.37,34.69,1.64
472,2182,20.86,2181,20.0,0.0,43.53,2.18
468,2183,19.22,2182,16.35,-0.61,79.7,4.87
472,2183,20.41,2182,19.76,-3.89,43.11,2.18
475,2183,20.59,2182,20.86,-5.6,34.58,1.66
475,2184,20.68,2183,20.41,-4.27,34.5,1.69
468,2184,18.83,2183,16.29,0.98,79.77,4.9
472,2184,20.1,2183,19.22,-7.03,42.75,2.22
475,2185,20.71,2184,20.1,-1.59,34.37,1.71
472,2185,19.9,2184,18.83,-3.4,42.54,2.26
468,2185,18.73,2184,16.19,-2.39,79.8,4.93
472,2186,19.61,2185,18.73,1.91,42.33,2.26
468,2186,18.83,2185,15.85,-5.47,79.84,5.04
475,2186,20.62,2185,19.9,-1.58,34.21,1.72
468,2187,18.84,2186,15.39,-4.48,79.96,5.2
475,2187,20.32,2186,19.61,-4.0,34.08,1.74
472,2187,19.17,2186,18.83,2.96,42.02,2.23
472,2188,18.72,2187,18.84,-3.06,41.58,2.21
468,2188,18.33,2187,15.07,-1.65,80.14,5.32
475,2188,19.87,2187,19.17,-5.51,34.06,1.78
468,2189,17.5,2188,14.97,0.08,80.33,5.37
475,2189,19.51,2188,18.72,-4.04,34.09,1.82
472,2189,18.43,2188,18.33,-8.31,41.15,2.25
468,2190,16.65,2189,14.98,0.23,80.51,5.37
475,2190,19.51,2189,18.43,-1.61,34.04,1.85
472,2190,18.23,2189,17.5,-8.46,40.86,2.33
472,2191,17.9,2190,16.65,-8.51,40.65,2.44
475,2191,19.87,2190,18.23,-1.65,33.92,1.86
468,2191,15.78,2190,15.0,0.0,80.69,5.38
475,2192,20.34,2191,17.9,-4.36,33.71,1.88
468,2192,14.93,2191,15.0,0.0,80.86,5.39
472,2192,17.33,2191,15.78,-8.69,40.53,2.57
468,2193,14.2,2192,15.0,0.0,81.04,5.4
472,2193,16.54,2192,14.93,-8.58,40.49,2.71
475,2193,20.64,2192,17.33,-7.4,33.45,1.93
472,2194,15.73,2193,14.2,-6.49,40.56,2.86
475,2194,20.54,2193,16.54,-8.87,33.18,2.01
468,2194,13.82,2193,15.0,0.0,81.22,5.41
472,2195,15.12,2194,13.82,-1.67,40.7,2.95
468,2195,13.92,2194,15.0,0.0,81.41,5.43
475,2195,19.95,2194,15.73,-7.75,32.94,2.09
472,2196,14.79,2195,13.92,3.86,40.86,2.94
468,2196,14.41,2195,15.0,0.0,81.57,5.44
475,2196,18.92,2195,15.12,-4.78,32.76,2.17
475,2197,17.62,2196,14.79,-1.62,32.68,2.21
472,2197,14.7,2196,14.41,6.74,40.97,2.84
468,2197,14.98,2196,15.0,0.0,81.66,5.44
472,2198,14.73,2197,14.98,5.45,40.99,2.74
475,2198,16.42,2197,14.7,0.3,32.7,2.22
468,2198,15.37,2197,15.0,0.0,81.73,5.45
472,2199,14.75,2198,15.37,2.32,40.95,2.66
468,2199,15.52,2198,15.0,0.0,81.83,5.46
475,2199,15.72,2198,14.73,0.4,32.78,2.23
475,2200,15.58,2199,14.75,0.0,32.87,2.23
472,2200,14.75,2199,15.52,0.16,40.88,2.63
468,2200,15.52,2199,15.0,0.0,81.99,5.47
475,2201,15.8,2200,14.75,0.0,32.95,2.23
472,2201,14.75,2200,15.52,-0.24,40.82,2.63
468,2201,15.51,2200,15.01,0.27,82.17,5.47
475,2202,16.09,2201,14.75,0.0,33.02,2.24
468,2202,15.51,2201,15.02,-0.04,82.33,5.48
472,2202,14.75,2201,15.51,0.0,40.78,2.63
472,2203,14.51,2202,15.51,0.0,40.74,2.63
475,2203,16.24,2202,14.75,0.0,33.1,2.24
468,2203,15.51,2202,14.89,-2.01,82.46,5.54
475,2204,16.27,2203,14.51,-3.82,33.15,2.28
472,2204,13.96,2203,15.51,0.0,40.69,2.62
468,2204,15.51,2203,14.53,-5.07,82.62,5.69
475,2205,16.26,2204,13.96,-7.15,33.25,2.38
468,2205,15.51,2204,13.99,-6.5,82.83,5.92
472,2205,13.57,2204,15.51,0.0,40.58,2.62
472,2206,13.57,2205,15.51,0.0,40.38,2.6
475,2206,16.25,2205,13.57,-3.43,33.46,2.47
468,2206,15.51,2205,13.52,-3.84,83.13,6.15
475,2207,16.25,2206,13.57,3.43,33.71,2.48
468,2207,15.51,2206,13.4,1.35,83.48,6.23
472,2207,13.96,2206,15.51,0.0,40.13,2.59
475,2208,16.25,2207,13.96,7.15,33.92,2.43
472,2208,14.51,2207,15.51,0.0,39.9,2.57
468,2208,15.51,2207,13.67,4.84,83.81,6.13
475,2209,16.25,2208,14.51,3.8,34.02,2.34
472,2209,14.75,2208,15.51,0.0,39.74,2.56
468,2209,15.51,2208,14.09,4.4,84.07,5.97
468,2210,15.51,2209,14.4,1.84,84.27,5.85
475,2210,16.25,2209,14.75,0.0,34.07,2.31
472,2210,14.75,2209,15.51,0.0,39.63,2.56
475,2211,16.25,2210,14.75,0.1,34.14,2.31
472,2211,14.77,2210,15.51,0.12,39.55,2.55
468,2211,15.53,2210,14.52,0.0,84.46,5.82
468,2212,15.49,2211,14.51,-0.27,84.66,5.83
475,2212,16.25,2211,14.77,0.2,34.22,2.32
472,2212,14.74,2211,15.53,0.16,39.45,2.54
472,2213,14.59,2212,15.49,-0.72,39.34,2.54
475,2213,16.25,2212,14.74,-0.49,34.3,2.33
468,2213,15.3,2212,14.5,0.0,84.86,5.85
472,2214,14.24,2213,15.3,-2.75,39.23,2.56
475,2214,16.25,2213,14.59,-2.33,34.37,2.36
468,2214,14.92,2213,14.49,0.0,85.06,5.87
472,2215,13.75,2214,14.92,-5.04,39.15,2.62
468,2215,14.38,2214,14.5,0.02,85.26,5.88
475,2215,16.26,2214,14.24,-4.62,34.44,2.42
472,2216,13.25,2215,14.38,-6.11,39.12,2.72
475,2216,16.27,2215,13.75,-5.73,34.51,2.51
468,2216,13.84,2215,14.5,0.0,85.46,5.89
468,2217,13.46,2216,14.5,0.0,85.66,5.91
472,2217,12.91,2216,13.84,-5.04,39.17,2.83
475,2217,16.25,2216,13.25,-4.62,34.57,2.61
475,2218,16.12,2217,12.91,-2.31,34.63,2.68
472,2218,12.75,2217,13.46,-2.76,39.28,2.92
468,2218,13.27,2217,14.5,0.0,85.88,5.92
475,2219,15.82,2218,12.75,-0.47,34.68,2.72
472,2219,12.73,2218,13.27,-0.76,39.41,2.97
468,2219,13.22,2218,14.5,0.0,86.08,5.94
472,2220,12.74,2219,13.22,0.14,39.54,2.99
468,2220,13.24,2219,14.5,0.0,86.24,5.95
475,2220,15.38,2219,12.73,0.18,34.73,2.73
475,2221,14.95,2220,12.74,0.08,34.77,2.73
472,2221,12.75,2220,13.24,0.14,39.67,3.0
468,2221,13.25,2220,14.5,0.0,86.3,5.95
475,2222,14.65,2221,12.75,0.0,34.82,2.73
472,2222,12.75,2221,13.25,0.03,39.8,3.0
468,2222,13.25,2221,14.5,0.0,86.25,5.95
472,2223,12.75,2222,13.25,0.0,39.92,3.01
475,2223,14.52,2222,12.75,0.0,34.87,2.74
468,2223,13.25,2222,14.5,0.0,86.11,5.94
475,2224,14.5,2223,12.75,0.0,34.93,2.74
472,2224,12.75,2223,13.25,0.0,40.04,3.02
468,2224,13.25,2223,14.5,0.0,85.91,5.92
468,2225,13.25,2224,14.5,0.0,85.71,5.91
472,2225,12.75,2224,13.25,0.0,40.17,3.03
475,2225,14.27,2224,12.75,0.0,34.98,2.74
475,2226,13.71,2225,12.75,0.0,35.03,2.75
468,2226,13.25,2225,14.5,0.04,85.51,5.9
472,2226,12.75,2225,13.25,0.0,40.29,3.04
475,2227,13.31,2226,12.75,0.0,35.07,2.75
468,2227,13.25,2226,14.51,0.07,85.32,5.88
472,2227,12.75,2226,13.25,0.0,40.42,3.05
475,2228,13.31,2227,12.75,0.0,35.13,2.75
472,2228,12.75,2227,13.25,0.0,40.55,3.06
468,2228,13.25,2227,14.51,0.06,85.13,5.87
468,2229,13.24,2228,14.52,0.03,84.94,5.85
475,2229,13.72,2228,12.75,0.0,35.18,2.76
472,2229,12.75,2228,13.25,-0.02,40.67,3.07
472,2230,12.74,2229,13.24,0.0,40.8,3.08
475,2230,14.29,2229,12.75,0.0,35.22,2.76
468,2230,13.24,2229,14.52,0.0,84.75,5.84
468,2231,13.24,2230,14.52,0.0,84.55,5.82
475,2231,14.53,2230,12.74,-0.08,35.27,2.77
472,2231,12.73,2230,13.24,0.0,40.93,3.09
475,2232,14.53,2231,12.73,-0.17,35.32,2.77
468,2232,13.25,2231,14.52,0.0,84.36,5.81
472,2232,12.75,2231,13.24,-0.07,41.06,3.1
472,2233,12.87,2232,13.25,0.17,41.19,3.11
468,2233,13.31,2232,14.52,0.0,84.17,5.8
475,2233,14.53,2232,12.75,0.37,35.38,2.77
475,2234,14.53,2233,12.87,1.87,35.43,2.75
472,2234,13.15,2233,13.31,0.93,41.32,3.1
468,2234,13.45,2233,14.52,0.0,83.98,5.78
475,2235,14.53,2234,13.15,3.74,35.48,2.7
472,2235,13.55,2234,13.45,1.92,41.44,3.08
468,2235,13.66,2234,14.52,0.0,83.78,5.77
468,2236,13.86,2235,14.52,0.0,83.59,5.76
472,2236,13.95,2235,13.66,2.39,41.54,3.04
475,2236,14.55,2235,13.55,4.63,35.5,2.62
475,2237,14.55,2236,13.95,3.72,35.5,2.54
472,2237,14.23,2236,13.86,1.9,41.61,3.0
468,2237,14.0,2236,14.52,0.0,83.4,5.74
475,2238,14.31,2237,14.23,1.87,35.47,2.49
468,2238,14.06,2237,14.52,0.0,83.21,5.73
472,2238,14.36,2237,14.0,0.92,41.66,2.98
472,2239,14.38,2238,14.06,0.17,41.7,2.97
475,2239,13.66,2238,14.36,0.39,35.44,2.47
468,2239,14.07,2238,14.52,0.0,83.01,5.72
475,2240,12.55,2239,14.38,-0.15,35.41,2.46
468,2240,14.07,2239,14.52,0.0,82.81,5.7
472,2240,14.36,2239,14.07,-0.07,41.75,2.97
472,2241,14.36,2240,14.07,-0.03,41.79,2.97
475,2241,11.24,2240,14.36,-0.08,35.38,2.46
468,2241,14.06,2240,14.52,0.0,82.63,5.69
468,2242,14.07,2241,14.54,0.33,82.47,5.67
472,2242,14.36,2241,14.06,0.0,41.83,2.98
475,2242,10.23,2241,14.36,0.0,35.35,2.46
472,2243,14.36,2242,14.07,0.0,41.89,2.98
475,2243,9.77,2242,14.36,0.0,35.32,2.46
468,2243,14.06,2242,14.53,-0.24,82.34,5.67
472,2244,14.36,2243,14.06,0.0,41.95,2.98
475,2244,9.75,2243,14.36,0.0,35.29,2.46
468,2244,14.06,2243,14.3,-3.68,82.24,5.75
472,2245,14.36,2244,14.06,0.0,41.99,2.99
475,2245,9.92,2244,14.36,0.0,35.26,2.46
468,2245,14.06,2244,13.64,-9.21,82.2,6.03
475,2246,10.02,2245,14.36,0.0,35.23,2.45
472,2246,14.36,2245,14.06,0.0,41.91,2.98
468,2246,14.06,2245,12.53,-11.2,82.28,6.57
475,2247,10.0,2246,14.36,0.0,35.2,2.45
472,2247,14.36,2246,14.06,0.0,41.69,2.97
468,2247,14.07,2246,11.23,-11.2,82.46,7.34
472,2248,14.36,2247,14.07,0.0,41.33,2.94
468,2248,14.07,2247,10.23,-7.58,82.74,8.09
475,2248,9.97,2247,14.36,0.0,35.17,2.45
468,2249,14.07,2248,9.78,-1.15,83.1,8.5
475,2249,10.09,2248,14.36,0.0,35.14,2.45
472,2249,14.36,2248,14.07,0.0,40.87,2.9
472,2250,14.36,2249,14.07,0.0,40.41,2.87
468,2250,14.06,2249,9.76,2.04,83.48,8.55
475,2250,10.5,2249,14.36,0.0,35.11,2.45
475,2251,11.22,2250,14.36,0.0,35.08,2.44
472,2251,14.36,2250,14.06,-0.02,39.99,2.84
468,2251,14.07,2250,9.91,1.25,83.85,8.46
475,2252,12.08,2251,14.36,-0.03,35.05,2.44
472,2252,14.35,2251,14.07,0.17,39.59,2.81
468,2252,14.09,2251,9.99,-0.08,84.24,8.43
475,2253,12.81,2252,14.35,0.0,35.03,2.44
468,2253,14.01,2252,10.08,1.32,84.65,8.4
472,2253,14.35,2252,14.09,0.18,39.17,2.78
475,2254,13.31,2253,14.35,0.0,35.01,2.44
468,2254,13.69,2253,10.22,1.96,85.03,8.32
472,2254,14.36,2253,14.01,-1.32,38.76,2.77
472,2255,14.36,2254,13.69,-4.72,38.37,2.8
468,2255,13.05,2254,10.43,2.55,85.4,8.19
475,2255,13.73,2254,14.36,0.03,34.99,2.44
475,2256,14.18,2255,14.36,0.0,34.93,2.43
468,2256,12.16,2255,10.94,6.17,85.79,7.84
472,2256,14.36,2255,13.05,-8.37,38.03,2.91
472,2257,14.36,2256,12.16,-10.03,37.86,3.11
475,2257,14.62,2256,14.36,0.0,34.76,2.42
468,2257,11.24,2256,11.77,10.58,86.14,7.32
475,2258,14.92,2257,14.36,0.0,34.49,2.4
468,2258,10.53,2257,12.84,11.2,86.4,6.73
472,2258,14.36,2257,11.24,-8.68,37.93,3.37
475,2259,15.03,2258,14.36,0.0,34.11,2.38
468,2259,10.12,2258,13.93,9.27,86.61,6.22
472,2259,14.36,2258,10.53,-5.72,38.22,3.63
472,2260,14.36,2259,10.12,-2.4,38.69,3.82
475,2260,15.01,2259,14.36,0.0,33.68,2.35
468,2260,10.09,2259,14.62,4.27,86.83,5.94
475,2261,15.0,2260,14.36,0.0,33.21,2.31
472,2261,14.37,2260,10.09,1.63,39.22,3.89
468,2261,10.51,2260,14.92,1.54,87.13,5.84
468,2262,11.35,2261,15.02,-0.08,87.57,5.83
472,2262,14.39,2261,10.51,6.38,39.75,3.78
475,2262,15.0,2261,14.37,0.21,32.77,2.28
472,2263,14.31,2262,11.35,10.82,40.2,3.54
475,2263,15.0,2262,14.39,0.24,32.38,2.25
468,2263,12.5,2262,15.0,-0.24,88.07,5.87
468,2264,13.64,2263,14.99,0.0,88.59,5.91
472,2264,13.99,2263,12.5,11.2,40.5,3.24
475,2264,15.0,2263,14.31,-1.36,32.12,2.24
472,2265,13.4,2264,13.64,10.76,40.69,2.98
468,2265,14.47,2264,14.99,0.0,89.1,5.94
475,2265,15.0,2264,13.99,-4.64,31.99,2.29
472,2266,12.69,2265,14.47,6.21,40.75,2.82
468,2266,14.9,2265,14.97,-0.24,89.59,5.98
475,2266,15.0,2265,13.4,-7.6,32.04,2.39
472,2267,12.18,2266,14.9,1.98,40.73,2.73
468,2267,15.03,2266,14.96,-0.07,90.08,6.02
475,2267,15.0,2266,12.69,-7.52,32.24,2.54
475,2268,15.0,2267,12.18,-3.24,32.55,2.67
468,2268,15.01,2267,15.06,1.57,90.59,6.02
472,2268,12.15,2267,15.03,-0.1,40.7,2.71
475,2269,15.0,2268,12.15,2.64,32.89,2.71
472,2269,12.6,2268,15.01,-0.24,40.7,2.71
468,2269,15.0,2268,15.36,4.28,91.14,5.93
475,2270,15.0,2269,12.6,6.93,33.19,2.63
472,2270,13.33,2269,15.0,0.0,40.74,2.72
468,2270,15.0,2269,15.9,6.9,91.71,5.77
475,2271,15.0,2270,13.33,8.26,33.41,2.51
472,2271,14.06,2270,15.0,0.0,40.85,2.72
468,2271,15.0,2270,16.65,8.27,92.31,5.54
475,2272,15.01,2271,14.06,6.59,33.52,2.38
468,2272,14.98,2271,17.49,8.49,92.89,5.31
472,2272,14.6,2271,15.0,0.03,41.06,2.74
468,2273,14.96,2272,18.32,8.31,93.48,5.1
472,2273,14.99,2272,14.98,-0.26,41.35,2.76
475,2273,15.01,2272,14.6,4.25,33.57,2.3
475,2274,14.94,2273,14.99,3.23,33.58,2.24
472,2274,15.36,2273,14.96,-0.31,41.73,2.79
468,2274,15.07,2273,19.07,6.95,94.06,4.93
472,2275,15.78,2274,15.07,1.9,42.21,2.8
475,2275,14.73,2274,15.36,3.76,33.55,2.18
468,2275,15.53,2274,19.62,4.31,94.6,4.82
468,2276,16.46,2275,19.92,1.55,95.12,4.77
472,2276,16.24,2275,15.53,6.8,42.73,2.75
475,2276,14.34,2275,15.78,4.91,33.49,2.12
468,2277,17.74,2276,20.02,-0.1,95.61,4.78
475,2277,13.84,2276,16.24,4.56,33.44,2.06
472,2277,16.59,2276,16.46,11.2,43.18,2.62
475,2278,13.39,2277,16.59,2.72,33.5,2.02
472,2278,16.78,2277,17.74,11.2,43.47,2.45
468,2278,19.06,2277,20.0,-0.25,96.1,4.81
472,2279,16.84,2278,19.06,11.2,43.63,2.29
475,2279,13.1,2278,16.78,0.96,33.65,2.01
468,2279,19.9,2278,19.99,0.0,96.61,4.83
475,2280,12.99,2279,16.84,-0.04,33.96,2.02
472,2280,16.84,2279,19.9,5.18,43.63,2.19
468,2280,20.09,2279,19.97,-0.26,97.09,4.86
475,2281,12.98,2280,16.84,-0.14,34.34,2.04
472,2281,16.83,2280,20.09,-1.73,43.56,2.17
468,2281,20.02,2280,19.96,-0.12,97.53,4.89
468,2282,20.02,2281,20.08,1.99,98.04,4.88
475,2282,12.99,2281,16.83,0.0,34.66,2.06
472,2282,16.83,2281,20.02,-2.05,43.54,2.17
475,2283,13.0,2282,16.83,0.0,34.95,2.08
468,2283,20.25,2282,20.51,6.24,98.71,4.81
472,2283,16.83,2282,20.02,1.93,43.56,2.18
475,2284,13.0,2283,16.83,0.0,35.25,2.09
472,2284,16.83,2283,20.25,4.58,43.62,2.15
468,2284,20.61,2283,21.34,10.76,99.44,4.66
468,2285,20.76,2284,22.49,11.2,100.19,4.45
472,2285,16.83,2284,20.61,2.46,43.75,2.12
475,2285,13.0,2284,16.83,0.0,35.63,2.12
475,2286,13.0,2285,16.83,0.0,36.04,2.14
468,2286,20.76,2285,23.63,10.75,100.89,4.27
472,2286,16.83,2285,20.76,0.0,43.96,2.12
468,2287,20.75,2286,24.45,6.09,101.47,4.15
475,2287,13.0,2286,16.83,0.0,36.43,2.16
472,2287,16.83,2286,20.76,-0.02,44.34,2.14
468,2288,20.75,2287,24.87,1.76,101.96,4.1
475,2288,13.0,2287,16.83,0.0,36.83,2.19
472,2288,16.83,2287,20.75,-0.02,44.76,2.16
475,2289,13.0,2288,16.83,0.02,37.22,2.21
472,2289,16.83,2288,20.75,0.0,45.2,2.18
468,2289,20.75,2288,25.02,0.55,102.44,4.09
472,2290,16.83,2289,20.75,0.0,45.61,2.2
475,2290,13.0,2289,16.83,0.0,37.61,2.23
468,2290,20.75,2289,25.21,2.83,102.94,4.08
468,2291,20.76,2290,25.63,5.74,103.47,4.04
472,2291,16.83,2290,20.75,0.0,46.05,2.22
475,2291,13.0,2290,16.83,0.0,38.0,2.26
472,2292,16.81,2291,20.76,0.0,46.57,2.24
475,2292,12.98,2291,16.83,0.0,38.39,2.28
468,2292,20.73,2291,26.18,5.92,104.0,3.97
472,2293,16.83,2292,20.73,-0.33,47.15,2.27
475,2293,12.99,2292,16.81,-0.3,38.79,2.31
468,2293,20.73,2292,26.58,2.77,104.51,3.93
468,2294,20.94,2293,26.7,-0.72,105.02,3.93
475,2294,13.23,2293,16.83,0.5,39.18,2.33
472,2294,17.15,2293,20.73,0.04,47.78,2.3
472,2295,17.99,2294,20.94,3.31,48.4,2.31
475,2295,13.94,2294,17.15,4.78,39.58,2.31
468,2295,21.57,2294,26.65,-1.19,105.56,3.96
475,2296,15.2,2295,17.99,11.2,39.95,2.22
472,2296,19.46,2295,21.57,9.01,48.97,2.27
468,2296,22.71,2295,26.69,1.52,106.12,3.98
472,2297,21.38,2296,22.71,11.2,49.42,2.18
468,2297,24.24,2296,26.98,4.66,106.66,3.95
475,2297,16.87,2296,19.46,11.2,40.26,2.07
472,2298,23.16,2297,24.24,11.2,49.78,2.05
475,2298,18.54,2297,21.38,11.2,40.57,1.9
468,2298,25.77,2297,27.5,6.1,107.14,3.9
468,2299,26.91,2298,28.11,6.29,107.55,3.83
472,2299,24.29,2298,25.77,11.2,50.06,1.94
475,2299,19.79,2298,23.16,11.2,40.85,1.76
468,2300,27.54,2299,28.74,6.08,107.95,3.76
475,2300,20.5,2299,24.29,7.38,41.1,1.69
472,2300,24.9,2299,26.91,9.01,50.26,1.87
472,2301,25.21,2300,27.54,3.31,50.4,1.83
468,2301,27.75,2300,29.29,5.19,108.36,3.7
475,2301,20.75,2300,24.9,2.67,41.37,1.66
475,2302,20.76,2301,25.21,2.67,41.66,1.65
472,2302,25.48,2301,27.75,0.04,50.57,1.82
468,2302,27.75,2301,29.7,3.3,108.82,3.66
475,2303,20.74,2302,25.48,4.2,41.92,1.65
468,2303,27.75,2302,29.93,1.2,109.33,3.65
472,2303,25.83,2302,27.75,-0.33,50.79,1.83
468,2304,27.76,2303,30.01,0.0,109.88,3.66
475,2304,20.74,2303,25.83,2.67,42.11,1.63
472,2304,25.98,2303,27.75,0.36,51.03,1.84
475,2305,20.74,2304,25.98,-0.04,42.27,1.63
472,2305,25.84,2304,27.76,0.05,51.25,1.85
468,2305,27.61,2304,29.99,-0.39,110.44,3.68
472,2306,25.48,2305,27.61,-2.47,51.46,1.86
468,2306,27.17,2305,29.97,-0.08,111.0,3.7
475,2306,20.74,2305,25.84,-2.15,42.45,1.64
472,2307,24.94,2306,27.17,-6.25,51.67,1.9
468,2307,26.54,2306,30.1,2.06,111.56,3.71
475,2307,20.74,2306,25.48,-5.05,42.63,1.67
472,2308,24.42,2307,26.54,-7.41,51.97,1.96
475,2308,20.74,2307,24.94,-6.54,42.79,1.72
468,2308,26.09,2307,30.53,6.26,112.12,3.67
472,2309,24.22,2308,26.09,-2.73,52.43,2.01
468,2309,26.18,2308,31.36,10.68,112.61,3.59
475,2309,20.74,2308,24.42,-4.46,42.93,1.76
472,2310,24.37,2309,26.18,4.61,53.08,2.03
468,2310,26.7,2309,32.49,11.2,112.97,3.48
475,2310,20.74,2309,24.22,0.18,43.09,1.78
472,2311,24.68,2310,26.7,7.45,53.76,2.01
475,2311,20.74,2310,24.37,3.45,43.31,1.78
468,2311,27.2,2310,33.63,10.71,113.22,3.37
468,2312,27.34,2311,34.46,6.28,113.32,3.29
475,2312,20.74,2311,24.68,3.52,43.59,1.77
472,2312,24.93,2311,27.2,3.65,54.48,2.0
472,2313,25.0,2312,27.34,-1.54,55.21,2.02
468,2313,27.23,2312,34.9,2.05,113.36,3.25
475,2313,20.74,2312,24.93,1.48,43.86,1.76
472,2314,24.96,2313,27.23,-2.02,56.01,2.06
475,2314,20.73,2313,25.0,-0.38,44.08,1.76
468,2314,27.27,2313,34.92,-1.69,113.39,3.25
472,2315,25.02,2314,27.27,2.38,56.81,2.08
475,2315,20.7,2314,24.96,-0.59,44.27,1.77
468,2315,27.68,2314,34.68,-3.26,113.44,3.27
472,2316,25.4,2315,27.68,6.44,57.55,2.08
475,2316,20.77,2315,25.02,1.4,44.5,1.78
468,2316,28.32,2315,34.5,-1.43,113.55,3.29
475,2317,21.11,2316,25.4,5.67,44.81,1.76
468,2317,28.97,2316,34.5,1.46,113.67,3.29
472,2317,26.19,2316,28.32,7.18,58.18,2.05
468,2318,29.47,2317,34.65,2.76,113.77,3.28
475,2318,21.68,2317,26.19,10.44,45.15,1.72
472,2318,27.32,2317,28.97,5.85,58.75,2.03
468,2319,29.78,2318,34.87,1.53,113.82,3.26
475,2319,22.36,2318,27.32,11.2,45.41,1.66
472,2319,28.47,2318,29.47,3.99,59.3,2.01
468,2320,29.95,2319,35.1,2.04,113.9,3.25
475,2320,23.13,2319,28.47,10.99,45.61,1.6
472,2320,29.34,2319,29.78,2.38,59.81,2.01
468,2321,30.01,2320,35.53,6.27,114.06,3.21
475,2321,23.86,2320,29.34,6.62,45.67,1.56
472,2321,29.8,2320,29.95,0.9,60.3,2.01
472,2322,29.96,2321,30.01,-0.02,60.85,2.03
475,2322,24.45,2321,29.8,2.39,45.69,1.53
468,2322,30.0,2321,36.36,10.7,114.26,3.14
472,2323,29.97,2322,30.0,-0.1,61.54,2.05
468,2323,30.0,2322,37.5,11.2,114.41,3.05
475,2323,24.87,2322,29.96,0.19,45.68,1.52
472,2324,29.9,2323,30.0,0.0,62.35,2.08
468,2324,30.0,2323,38.63,10.69,114.47,2.96
475,2324,24.98,2323,29.97,-0.14,45.68,1.52
472,2325,29.72,2324,30.0,0.0,63.3,2.11
468,2325,30.0,2324,39.46,6.27,114.4,2.9
475,2325,24.95,2324,29.9,-0.86,45.68,1.53
475,2326,25.07,2325,29.72,-2.56,45.68,1.54
472,2326,29.45,2325,30.0,0.0,64.3,2.14
468,2326,29.98,2325,39.9,2.06,114.26,2.86
475,2327,25.51,2326,29.45,-3.3,45.72,1.55
468,2327,29.97,2326,40.03,-0.07,114.11,2.85
472,2327,29.24,2326,29.98,-0.25,65.32,2.18
475,2328,26.34,2327,29.24,-1.58,45.79,1.57
468,2328,30.07,2327,40.02,-0.25,113.97,2.85
472,2328,29.24,2327,29.97,-0.05,66.33,2.21
468,2329,30.37,2328,40.0,0.0,113.83,2.85
475,2329,27.48,2328,29.24,1.59,45.88,1.57
472,2329,29.45,2328,30.07,1.61,67.34,2.24
472,2330,29.73,2329,30.37,4.32,68.34,2.25
475,2330,28.62,2329,29.45,3.31,45.96,1.56
468,2330,30.92,2329,40.0,0.0,113.69,2.84
472,2331,29.9,2330,30.92,6.91,69.3,2.24
475,2331,29.46,2330,29.73,2.56,46.04,1.55
468,2331,31.67,2330,40.0,0.0,113.53,2.84
475,2332,29.89,2331,29.9,0.85,46.16,1.54
468,2332,32.4,2331,40.0,0.0,113.36,2.83
472,2332,29.95,2331,31.67,8.25,70.19,2.22
475,2333,30.01,2332,29.95,-0.14,46.37,1.55
468,2333,33.02,2332,40.0,0.0,113.21,2.83
472,2333,29.92,2332,32.4,6.89,70.97,2.19
475,2334,30.0,2333,29.92,-0.39,46.65,1.56
472,2334,29.91,2333,33.02,5.61,71.69,2.17
468,2334,33.63,2333,40.0,0.0,113.06,2.83
475,2335,29.98,2334,29.91,0.09,47.0,1.57
472,2335,30.06,2334,33.63,5.64,72.36,2.15
468,2335,34.05,2334,40.0,0.0,112.92,2.82
